trip_id,truck_id,driver_id,route_id,trip_date,distance_km,fuel_liters,load_tons,travel_time_hours,scheduled_time_hours,delivery_status
TR1643,T032,D028,R004,2025-11-05 09:01:34.095005,383,106.82,2.45,7.71,7.65,Late
TR1644,T035,D029,R001,2026-09-10 09:01:34.097305,589,196.27,2.47,12.46,10.75,Late
TR1645,T073,D049,R007,2026-01-23 09:01:34.099015,718,228.52,2.09,13.51,14.66,On Time
TR1646,T002,D029,R002,2025-12-06 09:01:34.101007,261,101.4,2.14,5.72,5.18,Late
TR1647,T008,D011,R001,2026-04-09 09:01:34.103006,584,133.4,5.59,13.0,11.88,Late
TR1648,T057,D012,R002,2026-01-06 09:01:34.104007,243,80.57,2.08,4.08,4.28,On Time
TR1649,T081,D018,R002,2026-07-20 09:01:34.106011,243,86.98,2.41,3.9,4.48,On Time
TR1650,T024,D049,R006,2025-12-07 09:01:34.108005,609,173.33,4.84,11.53,11.8,On Time
TR1651,T008,D011,R007,2025-10-04 09:01:34.110004,736,187.32,6.28,14.35,15.06,On Time
TR1652,T046,D035,R007,2026-08-08 09:01:34.111002,710,180.36,4.57,13.02,13.15,On Time
TR1653,T015,D038,R003,2025-10-03 09:01:34.113003,392,147.65,2.79,8.8,8.16,Late
TR1654,T083,D025,R008,2026-03-16 09:01:34.114890,291,68.44,2.31,6.05,6.17,On Time
TR1655,T053,D008,R004,2025-11-02 09:01:34.116886,391,102.79,2.05,9.31,7.51,Late
TR1656,T048,D043,R001,2026-07-24 09:01:34.118886,549,178.15,4.3,12.63,11.62,Late
TR1657,T041,D033,R004,2025-09-17 09:01:34.119886,366,93.09,2.56,7.59,6.52,Late
TR1658,T028,D001,R005,2026-03-05 09:01:34.121886,621,149.23,5.26,15.57,13.65,Late
TR1659,T084,D022,R003,2025-12-01 09:01:34.123887,365,82.76,2.96,7.67,6.15,Late
TR1660,T074,D002,R001,2025-12-20 09:01:34.125891,587,163.22,5.01,13.09,11.45,Late
TR1661,T078,D008,R002,2026-06-09 09:01:34.127887,262,68.62,2.52,4.84,4.96,On Time
TR1662,T038,D030,R005,2026-03-15 09:01:34.128886,655,219.21,2.99,15.57,13.46,Late
TR1663,T041,D033,R008,2026-02-19 09:01:34.130524,311,69.97,2.34,5.77,5.61,Late
TR1664,T046,D035,R006,2025-11-11 09:01:34.132599,601,171.16,2.91,11.38,10.24,Late
TR1665,T054,D038,R006,2025-12-15 09:01:34.134594,580,159.4,2.97,9.09,10.1,On Time
TR1666,T053,D008,R007,2026-04-23 09:01:34.136595,719,195.94,3.73,14.57,15.27,On Time
TR1667,T016,D049,R007,2026-01-06 09:01:34.137595,681,205.31,5.2,11.78,12.95,On Time
TR1668,T099,D023,R002,2026-07-17 09:01:34.139594,244,56.75,2.26,3.6,4.2,On Time
TR1669,T098,D007,R006,2026-08-30 09:01:34.141615,601,153.21,5.3,10.28,11.55,On Time
TR1670,T004,D007,R004,2025-12-19 09:01:34.143592,378,133.39,3.51,8.66,8.2,Late
TR1671,T055,D003,R002,2026-04-19 09:01:34.145595,254,92.2,2.07,4.34,4.58,On Time
TR1672,T044,D017,R003,2026-08-10 09:01:34.147738,397,106.79,3.4,9.7,8.52,Late
TR1673,T046,D035,R007,2026-02-05 09:01:34.148793,736,216.61,3.46,14.82,14.39,Late
TR1674,T062,D002,R005,2025-12-30 09:01:34.150792,641,231.47,2.36,15.52,13.42,Late
TR1675,T001,D015,R007,2026-04-05 09:01:34.152791,713,193.43,4.22,13.35,12.94,Late
TR1676,T066,D028,R007,2026-04-17 09:01:34.153791,722,196.4,4.5,10.84,12.2,On Time
TR1677,T007,D006,R006,2026-02-10 09:01:34.155791,602,170.28,3.13,11.99,11.38,Late
TR1678,T050,D014,R004,2026-06-01 09:01:34.157792,354,88.18,2.71,5.17,5.97,On Time
TR1679,T036,D049,R002,2026-06-24 09:01:34.159791,268,62.92,2.07,5.33,5.39,On Time
TR1680,T036,D049,R005,2026-05-07 09:01:34.161791,628,185.92,6.22,10.41,10.78,On Time
TR1681,T097,D037,R003,2026-06-03 09:01:34.163791,366,84.16,3.05,6.03,6.65,On Time
TR1682,T066,D028,R003,2025-12-14 09:01:34.164754,408,143.78,3.02,6.55,7.56,On Time
TR1683,T025,D034,R001,2026-04-25 09:01:34.166838,547,157.33,5.55,9.52,9.54,On Time
TR1684,T074,D002,R005,2026-04-18 09:01:34.168834,624,157.41,5.92,13.98,11.82,Late
TR1685,T092,D018,R006,2026-01-07 09:01:34.169833,611,140.84,3.04,15.74,13.06,Late
TR1686,T018,D036,R005,2026-08-07 09:01:34.171834,614,154.92,5.18,13.02,13.13,On Time
TR1687,T029,D003,R001,2026-01-27 09:01:34.173837,593,223.88,4.38,12.32,12.52,On Time
TR1688,T066,D028,R004,2026-08-28 09:01:34.175834,377,92.99,2.71,6.62,6.78,On Time
TR1689,T091,D025,R006,2025-10-31 09:01:34.177834,616,173.88,2.14,13.81,12.87,Late
TR1690,T082,D022,R001,2026-05-27 09:01:34.179834,587,233.31,4.54,12.49,12.48,Late
TR1691,T034,D009,R005,2026-04-25 09:01:34.181571,627,223.7,2.56,12.53,10.96,Late
TR1692,T082,D022,R008,2026-05-30 09:01:34.183569,320,119.52,2.0,6.92,6.07,Late
TR1693,T009,D039,R005,2026-02-14 09:01:34.184569,628,173.7,4.94,12.02,13.05,On Time
TR1694,T079,D040,R008,2025-12-19 09:01:34.186568,288,76.55,2.62,5.88,5.94,On Time
TR1695,T024,D049,R002,2026-01-11 09:01:34.188575,288,92.9,2.3,5.74,5.94,On Time
TR1696,T081,D018,R008,2026-05-27 09:01:34.190573,289,78.2,2.11,5.27,5.44,On Time
TR1697,T097,D037,R001,2025-10-12 09:01:34.192571,595,193.52,3.6,9.79,9.99,On Time
TR1698,T023,D004,R003,2026-02-25 09:01:34.194572,389,88.16,3.34,7.0,7.08,On Time
TR1699,T100,D027,R001,2026-02-18 09:01:34.196568,603,173.9,4.59,11.05,10.57,Late
TR1700,T004,D007,R005,2026-02-19 09:01:34.198569,615,202.58,2.26,15.18,12.75,Late
TR1701,T099,D023,R004,2026-02-02 09:01:34.199575,354,117.09,2.7,7.16,7.11,Late
TR1702,T034,D009,R007,2025-10-26 09:01:34.201573,734,281.31,6.14,13.16,14.04,On Time
TR1703,T040,D004,R003,2026-06-03 09:01:34.203572,388,116.88,3.48,6.64,7.24,On Time
TR1704,T015,D038,R005,2025-12-14 09:01:34.205569,657,148.09,2.09,10.94,12.13,On Time
TR1705,T093,D023,R004,2026-03-20 09:01:34.207568,335,81.61,3.26,8.18,7.23,Late
TR1706,T071,D029,R008,2026-06-07 09:01:34.208569,268,70.34,2.93,5.05,5.08,On Time
TR1707,T069,D044,R007,2026-03-09 09:01:34.210569,701,166.14,3.68,16.94,14.47,Late
TR1708,T028,D001,R001,2026-09-06 09:01:34.212569,582,146.72,4.85,8.51,9.85,On Time
TR1709,T068,D026,R008,2026-04-25 09:01:34.214314,270,77.08,2.28,4.12,4.75,On Time
TR1710,T030,D014,R008,2026-07-15 09:01:34.216376,304,75.16,2.76,5.98,6.24,On Time
TR1711,T049,D007,R003,2026-08-04 09:01:34.217374,401,121.46,2.15,8.4,7.0,Late
TR1712,T065,D046,R002,2025-12-13 09:01:34.219374,278,71.15,2.38,4.26,4.97,On Time
TR1713,T020,D033,R008,2025-11-10 09:01:34.221374,270,67.98,2.81,4.41,4.75,On Time
TR1714,T042,D026,R005,2026-06-05 09:01:34.223374,624,177.04,2.43,13.2,13.76,On Time
TR1715,T084,D022,R007,2026-02-20 09:01:34.225374,712,206.81,4.84,12.79,14.42,On Time
TR1716,T062,D002,R006,2026-09-08 09:01:34.226374,584,135.33,5.93,10.45,11.02,On Time
TR1717,T094,D016,R001,2026-01-28 09:01:34.228375,572,129.91,2.84,11.51,10.13,Late
TR1718,T004,D007,R004,2026-07-23 09:01:34.230675,359,88.81,3.05,7.22,6.94,Late
TR1719,T043,D027,R001,2026-06-22 09:01:34.232355,556,134.97,2.78,8.28,9.32,On Time
TR1720,T063,D007,R008,2026-01-17 09:01:34.233356,301,100.34,2.49,7.01,6.39,Late
TR1721,T073,D049,R002,2026-04-10 09:01:34.235354,280,94.44,2.46,4.71,4.95,On Time
TR1722,T020,D033,R004,2026-09-14 09:01:34.237355,336,106.91,2.44,6.36,6.28,Late
TR1723,T027,D015,R003,2025-10-18 09:01:34.239356,408,112.56,2.45,8.19,7.8,Late
TR1724,T060,D020,R004,2026-08-06 09:01:34.241354,379,109.35,3.51,8.15,7.11,Late
TR1725,T055,D003,R008,2025-12-24 09:01:34.242356,308,116.01,2.7,5.62,6.57,On Time
TR1726,T022,D032,R004,2026-02-11 09:01:34.244355,346,102.51,2.81,5.03,5.81,On Time
TR1727,T081,D018,R005,2026-02-14 09:01:34.246659,648,182.58,3.71,16.51,13.76,Late
TR1728,T038,D030,R005,2025-10-05 09:01:34.248437,604,179.18,3.16,14.89,12.22,Late
TR1729,T042,D026,R008,2026-04-21 09:01:34.250434,303,70.81,2.49,5.2,5.67,On Time
TR1730,T027,D015,R006,2026-05-11 09:01:34.252434,617,165.5,3.87,11.71,11.07,Late
TR1731,T027,D015,R007,2026-07-09 09:01:34.254433,735,232.57,2.83,16.33,13.08,Late
TR1732,T092,D018,R001,2026-01-19 09:01:34.256433,600,174.03,2.25,11.12,12.06,On Time
TR1733,T001,D015,R001,2026-01-25 09:01:34.257433,566,145.02,3.25,10.46,11.79,On Time
TR1734,T008,D011,R003,2025-12-04 09:01:34.259429,399,116.08,3.68,8.35,8.43,On Time
TR1735,T045,D021,R008,2026-02-10 09:01:34.261433,304,120.24,2.55,6.12,6.35,On Time
TR1736,T040,D004,R007,2025-12-13 09:01:34.263433,699,186.45,5.25,13.03,13.69,On Time
TR1737,T026,D026,R002,2026-06-17 09:01:34.265352,236,64.04,2.16,4.75,5.07,On Time
TR1738,T014,D009,R003,2026-03-31 09:01:34.267357,368,89.89,3.09,7.91,6.84,Late
TR1739,T076,D016,R004,2025-10-09 09:01:34.269351,372,121.79,3.49,7.8,6.51,Late
TR1740,T027,D015,R006,2025-11-06 09:01:34.270354,576,229.91,2.58,11.13,11.88,On Time
TR1741,T022,D032,R002,2026-08-21 09:01:34.272352,262,61.66,2.08,6.36,5.26,Late
TR1742,T057,D012,R005,2026-07-18 09:01:34.274352,624,162.94,3.03,13.13,12.5,Late
TR1743,T051,D041,R007,2025-12-23 09:01:34.275352,700,172.93,3.6,12.49,12.59,On Time
TR1744,T011,D050,R006,2025-10-27 09:01:34.277352,622,167.62,5.3,11.82,12.9,On Time
TR1745,T092,D018,R003,2026-05-11 09:01:34.279352,369,88.28,3.3,7.23,6.91,Late
TR1746,T072,D043,R002,2026-03-13 09:01:34.281188,289,85.74,2.53,4.95,5.75,On Time
TR1747,T099,D023,R008,2026-06-11 09:01:34.283281,306,95.87,2.36,6.54,5.96,Late
TR1748,T023,D004,R002,2025-12-21 09:01:34.284292,291,72.84,2.12,6.61,6.44,Late
TR1749,T076,D016,R001,2026-01-02 09:01:34.286281,566,179.29,5.47,11.74,9.65,Late
TR1750,T078,D008,R006,2026-08-25 09:01:34.288298,583,227.11,5.94,12.36,11.87,Late
TR1751,T091,D025,R004,2026-09-01 09:01:34.290281,350,114.82,3.42,8.23,7.63,Late
TR1752,T061,D022,R002,2025-10-20 09:01:34.292281,270,71.72,2.47,5.36,5.16,Late
TR1753,T014,D009,R008,2025-09-20 09:01:34.293280,266,82.12,2.69,5.57,4.91,Late
TR1754,T017,D039,R006,2025-10-25 09:01:34.295280,571,171.0,4.81,8.64,9.9,On Time
TR1755,T041,D033,R008,2025-10-16 09:01:34.297282,270,64.05,2.58,6.54,5.49,Late
TR1756,T003,D018,R008,2025-09-18 09:01:34.299191,285,68.27,2.16,4.82,4.94,On Time
TR1757,T076,D016,R001,2026-02-22 09:01:34.301194,593,135.12,3.57,13.78,11.24,Late
TR1758,T086,D020,R007,2026-07-03 09:01:34.302194,718,273.74,5.69,17.31,14.99,Late
TR1759,T011,D050,R008,2026-01-01 09:01:34.304194,275,81.2,2.38,5.21,5.6,On Time
TR1760,T082,D022,R001,2025-12-03 09:01:34.306194,594,141.96,3.32,9.79,10.05,On Time
TR1761,T044,D017,R004,2026-01-22 09:01:34.308193,363,99.83,2.14,7.05,6.55,Late
TR1762,T012,D018,R006,2026-09-06 09:01:34.309193,577,145.74,5.04,13.11,12.07,Late
TR1763,T002,D029,R004,2026-05-13 09:01:34.311193,347,91.9,2.5,8.03,6.69,Late
TR1764,T088,D043,R006,2026-07-11 09:01:34.313194,607,138.42,3.23,12.03,10.47,Late
TR1765,T049,D007,R001,2026-02-17 09:01:34.322469,592,192.57,2.85,12.96,12.04,Late
TR1766,T025,D034,R005,2025-09-24 09:01:34.325468,614,143.89,3.88,12.47,12.88,On Time
TR1767,T012,D018,R002,2025-12-23 09:01:34.328470,263,81.92,2.28,6.04,5.21,Late
TR1768,T081,D018,R007,2026-03-03 09:01:34.330469,719,172.69,2.79,18.68,15.78,Late
TR1769,T073,D049,R003,2025-10-02 09:01:34.332426,373,83.12,3.51,8.02,7.24,Late
TR1770,T027,D015,R007,2026-05-02 09:01:34.334427,697,178.75,2.46,15.67,13.26,Late
TR1771,T099,D023,R004,2026-07-19 09:01:34.335430,347,115.04,2.85,5.75,6.67,On Time
TR1772,T081,D018,R002,2025-12-02 09:01:34.337430,243,70.43,2.23,4.57,4.67,On Time
TR1773,T076,D016,R002,2026-09-12 09:01:34.339429,289,112.55,2.1,5.74,5.21,Late
TR1774,T061,D022,R003,2026-03-17 09:01:34.341429,381,120.06,2.58,6.02,6.51,On Time
TR1775,T060,D020,R004,2026-01-26 09:01:34.342428,368,128.12,2.97,9.53,8.12,Late
TR1776,T089,D040,R006,2026-03-09 09:01:34.344425,593,149.68,4.38,10.78,11.38,On Time
TR1777,T062,D002,R002,2026-05-20 09:01:34.346428,275,83.28,2.47,7.37,6.03,Late
TR1778,T065,D046,R007,2026-02-23 09:01:34.348269,682,204.07,5.0,14.84,12.05,Late
TR1779,T021,D010,R004,2025-09-24 09:01:34.350267,366,129.2,3.55,8.05,7.39,Late
TR1780,T026,D026,R002,2026-03-30 09:01:34.351271,292,65.69,2.49,4.68,5.19,On Time
TR1781,T007,D006,R003,2026-01-25 09:01:34.353264,365,117.04,2.75,7.56,6.46,Late
TR1782,T059,D003,R004,2026-04-12 09:01:34.355267,334,87.5,2.13,6.4,6.96,On Time
TR1783,T031,D031,R007,2025-10-01 09:01:34.356265,730,251.15,4.81,14.93,15.75,On Time
TR1784,T100,D027,R006,2025-12-09 09:01:34.358274,589,234.67,4.72,11.06,12.43,On Time
TR1785,T090,D042,R003,2025-09-20 09:01:34.360274,373,86.23,2.46,8.02,6.78,Late
TR1786,T013,D042,R006,2026-04-02 09:01:34.362276,590,214.0,5.56,9.44,10.45,On Time
TR1787,T087,D015,R003,2026-03-23 09:01:34.363998,406,95.63,2.93,8.0,7.52,Late
TR1788,T095,D031,R008,2026-05-19 09:01:34.365076,301,117.86,2.35,4.75,5.16,On Time
TR1789,T044,D017,R003,2026-08-08 09:01:34.367074,392,94.54,3.23,8.33,7.24,Late
TR1790,T018,D036,R003,2026-03-27 09:01:34.369081,391,135.96,2.73,8.32,8.12,Late
TR1791,T024,D049,R001,2026-01-13 09:01:34.370082,574,204.89,2.13,12.95,11.56,Late
TR1792,T054,D038,R003,2026-01-21 09:01:34.372080,371,131.23,3.53,7.95,6.72,Late
TR1793,T045,D021,R006,2026-09-10 09:01:34.374074,609,153.58,2.64,11.24,11.11,Late
TR1794,T017,D039,R004,2025-10-17 09:01:34.376076,370,105.29,3.57,5.72,6.69,On Time
TR1795,T052,D041,R006,2025-10-27 09:01:34.378078,593,146.68,2.46,11.41,11.97,On Time
TR1796,T058,D043,R002,2025-12-17 09:01:34.379081,264,81.34,2.6,4.99,5.07,On Time
TR1797,T015,D038,R006,2025-10-06 09:01:34.380834,616,215.56,2.32,13.83,11.99,Late
TR1798,T001,D015,R006,2025-12-27 09:01:34.382928,587,133.52,5.22,10.06,10.55,On Time
TR1799,T094,D016,R008,2026-07-16 09:01:34.384929,319,93.55,2.82,6.72,6.98,On Time
TR1800,T059,D003,R001,2026-02-11 09:01:34.385929,570,219.22,3.27,10.54,10.56,On Time
TR1801,T038,D030,R002,2026-03-18 09:01:34.387929,281,67.9,2.26,4.87,5.29,On Time
TR1802,T058,D043,R003,2026-08-29 09:01:34.389928,380,122.76,3.01,7.47,8.35,On Time
TR1803,T051,D041,R006,2026-07-04 09:01:34.390929,581,203.83,4.51,9.87,10.96,On Time
TR1804,T056,D050,R003,2026-05-15 09:01:34.392928,417,136.75,3.75,7.88,7.0,Late
TR1805,T094,D016,R005,2026-03-10 09:01:34.394928,649,182.97,2.16,11.02,12.51,On Time
TR1806,T078,D008,R001,2026-08-07 09:01:34.396928,593,157.06,3.27,10.21,10.18,Late
TR1807,T082,D022,R002,2026-05-08 09:01:34.397840,279,89.88,2.45,5.05,5.47,On Time
TR1808,T096,D011,R003,2026-06-10 09:01:34.399927,416,156.48,3.08,8.76,7.09,Late
TR1809,T039,D013,R005,2026-08-22 09:01:34.401927,636,180.27,3.6,10.42,11.0,On Time
TR1810,T061,D022,R004,2026-06-13 09:01:34.402927,347,86.29,2.45,7.73,6.73,Late
TR1811,T086,D020,R008,2026-04-30 09:01:34.404927,266,71.71,2.0,5.09,4.54,Late
TR1812,T027,D015,R005,2026-01-23 09:01:34.406927,598,147.14,4.56,10.46,10.9,On Time
TR1813,T082,D022,R006,2026-05-26 09:01:34.408918,586,217.5,2.25,13.73,12.11,Late
TR1814,T037,D026,R004,2025-10-26 09:01:34.410926,380,96.84,2.98,7.18,6.62,Late
TR1815,T070,D020,R005,2026-04-06 09:01:34.411927,621,179.94,3.48,11.49,11.64,On Time
TR1816,T057,D012,R006,2025-09-24 09:01:34.413922,575,167.94,2.67,9.57,10.24,On Time
TR1817,T050,D014,R002,2026-08-07 09:01:34.415816,248,75.02,2.39,4.87,4.52,Late
TR1818,T072,D043,R003,2026-04-14 09:01:34.417822,382,143.28,2.55,7.21,6.79,Late
TR1819,T041,D033,R006,2026-06-23 09:01:34.418819,594,154.33,4.47,14.38,13.07,Late
TR1820,T073,D049,R004,2026-04-24 09:01:34.420819,361,108.38,2.91,7.35,6.39,Late
TR1821,T063,D007,R008,2026-07-15 09:01:34.422821,279,85.83,2.09,5.27,5.26,Late
TR1822,T028,D001,R003,2026-06-27 09:01:34.424817,373,83.18,3.46,6.41,6.96,On Time
TR1823,T095,D031,R006,2025-11-14 09:01:34.425837,591,164.16,3.1,11.01,11.75,On Time
TR1824,T099,D023,R003,2025-10-27 09:01:34.427821,383,101.85,3.45,7.84,6.97,Late
TR1825,T041,D033,R002,2026-01-06 09:01:34.429821,264,73.92,2.47,6.19,5.19,Late
TR1826,T037,D026,R002,2026-02-24 09:01:34.431571,284,65.3,2.18,7.2,6.0,Late
TR1827,T069,D044,R007,2026-07-28 09:01:34.433571,729,230.11,3.94,12.89,14.03,On Time
TR1828,T084,D022,R005,2025-11-04 09:01:34.434574,623,140.05,2.96,13.45,12.18,Late
TR1829,T079,D040,R008,2026-02-19 09:01:34.436574,303,86.41,2.89,7.07,6.56,Late
TR1830,T042,D026,R007,2026-08-01 09:01:34.438574,715,238.34,6.82,13.87,13.35,Late
TR1831,T003,D018,R004,2025-12-29 09:01:34.440573,381,102.9,3.42,6.74,6.7,Late
TR1832,T021,D010,R002,2025-09-17 09:01:34.442574,261,80.6,2.57,4.13,4.49,On Time
TR1833,T042,D026,R004,2026-01-23 09:01:34.443573,342,110.82,2.75,5.46,5.85,On Time
TR1834,T088,D043,R008,2026-01-23 09:01:34.445574,302,89.16,2.47,5.72,6.21,On Time
TR1835,T015,D038,R002,2026-06-27 09:01:34.447211,283,76.32,2.15,6.89,5.66,Late
TR1836,T093,D023,R007,2025-12-24 09:01:34.449352,680,270.51,7.04,16.76,14.95,Late
TR1837,T050,D014,R004,2025-12-15 09:01:34.450351,338,83.13,2.2,6.85,5.69,Late
TR1838,T100,D027,R001,2026-01-13 09:01:34.452355,585,154.18,5.12,9.49,11.04,On Time
TR1839,T008,D011,R007,2026-08-27 09:01:34.454356,694,168.31,3.84,13.78,12.09,Late
TR1840,T092,D018,R005,2026-07-15 09:01:34.455355,656,186.2,2.44,12.24,11.98,Late
TR1841,T034,D009,R004,2026-06-22 09:01:34.457355,382,92.04,2.6,6.07,6.78,On Time
TR1842,T085,D050,R008,2026-05-04 09:01:34.459355,285,102.37,2.09,6.11,5.86,Late
TR1843,T083,D025,R001,2026-05-14 09:01:34.461347,591,223.18,4.85,10.57,10.1,Late
TR1844,T044,D017,R006,2026-05-07 09:01:34.462349,584,150.58,4.25,12.04,11.69,Late
TR1845,T077,D015,R007,2026-05-26 09:01:34.464002,678,168.55,6.45,13.86,14.36,On Time
TR1846,T073,D049,R001,2025-11-30 09:01:34.466129,570,145.13,4.39,13.06,11.49,Late
TR1847,T061,D022,R001,2025-09-26 09:01:34.468130,592,175.16,2.48,13.75,11.98,Late
TR1848,T078,D008,R003,2026-05-31 09:01:34.469129,378,89.61,3.11,7.28,7.74,On Time
TR1849,T019,D008,R003,2025-12-26 09:01:34.471130,397,157.28,2.77,8.29,7.87,Late
TR1850,T080,D017,R003,2026-01-03 09:01:34.473130,417,146.79,2.6,7.58,8.31,On Time
TR1851,T048,D043,R007,2025-12-22 09:01:34.475130,700,165.45,4.44,12.29,13.39,On Time
TR1852,T062,D002,R002,2026-05-24 09:01:34.476130,289,88.66,2.19,4.6,5.25,On Time
TR1853,T029,D003,R006,2025-10-19 09:01:34.478130,575,188.12,2.78,11.83,10.15,Late
TR1854,T064,D039,R004,2025-12-22 09:01:34.480129,363,99.76,3.47,5.68,6.65,On Time
TR1855,T095,D031,R004,2026-04-01 09:01:34.481840,346,107.22,2.83,8.38,7.61,Late
TR1856,T035,D029,R008,2026-08-07 09:01:34.483840,299,67.6,2.91,5.52,5.18,Late
TR1857,T008,D011,R005,2026-06-15 09:01:34.484839,625,172.01,4.95,12.22,12.83,On Time
TR1858,T084,D022,R002,2026-08-27 09:01:34.486840,286,95.65,2.61,5.34,5.17,Late
TR1859,T035,D029,R007,2026-08-15 09:01:34.488842,711,232.74,6.59,14.47,12.66,Late
TR1860,T017,D039,R006,2025-11-23 09:01:34.490840,599,192.88,3.89,11.8,12.45,On Time
TR1861,T013,D042,R005,2026-08-10 09:01:34.492840,631,148.01,2.84,16.08,13.79,Late
TR1862,T015,D038,R006,2026-05-29 09:01:34.494840,594,222.74,4.37,13.22,12.39,Late
TR1863,T039,D013,R005,2026-02-02 09:01:34.495840,633,251.27,5.32,14.91,12.3,Late
TR1864,T025,D034,R005,2026-09-16 09:01:34.498117,634,154.2,3.07,12.07,11.69,Late
TR1865,T053,D008,R006,2026-01-12 09:01:34.499440,604,198.59,4.04,10.88,11.09,On Time
TR1866,T083,D025,R004,2025-10-04 09:01:34.501446,353,116.56,2.92,6.57,6.66,On Time
TR1867,T040,D004,R001,2026-01-10 09:01:34.503449,587,173.66,2.02,12.09,9.84,Late
TR1868,T066,D028,R007,2025-10-07 09:01:34.505449,706,202.2,3.54,17.09,14.81,Late
TR1869,T057,D012,R003,2026-07-23 09:01:34.506449,381,100.91,3.45,6.63,7.18,On Time
TR1870,T028,D001,R004,2026-07-26 09:01:34.508450,353,100.75,3.12,7.53,7.09,Late
TR1871,T079,D040,R005,2026-02-26 09:01:34.510450,610,167.49,5.36,11.76,12.89,On Time
TR1872,T021,D010,R008,2026-01-17 09:01:34.511449,303,79.21,2.61,6.41,6.07,Late
TR1873,T054,D038,R004,2026-04-14 09:01:34.513449,383,96.89,2.61,7.56,7.91,On Time
TR1874,T040,D004,R005,2026-04-12 09:01:34.515203,618,156.32,3.82,10.5,10.76,On Time
TR1875,T051,D041,R001,2026-02-19 09:01:34.517295,595,178.45,3.33,10.66,10.54,Late
TR1876,T018,D036,R006,2026-06-02 09:01:34.519298,595,147.49,4.62,14.87,13.14,Late
TR1877,T033,D026,R006,2026-03-05 09:01:34.521298,584,140.21,3.29,13.15,12.88,Late
TR1878,T072,D043,R007,2026-04-29 09:01:34.522298,723,249.4,2.54,15.76,14.99,Late
TR1879,T032,D028,R008,2026-01-19 09:01:34.524298,274,86.96,2.89,5.98,5.25,Late
TR1880,T006,D037,R001,2026-01-10 09:01:34.526298,596,156.07,2.94,13.07,10.77,Late
TR1881,T078,D008,R007,2026-04-28 09:01:34.528297,713,219.38,4.72,16.95,15.33,Late
TR1882,T057,D012,R001,2026-08-10 09:01:34.529299,606,197.49,3.22,14.0,11.64,Late
TR1883,T100,D027,R001,2026-04-16 09:01:34.531667,593,178.21,4.16,11.41,12.54,On Time
TR1884,T072,D043,R005,2025-10-13 09:01:34.533988,602,178.29,3.11,12.89,12.06,Late
TR1885,T068,D026,R002,2026-08-13 09:01:34.535987,284,92.12,2.54,7.27,6.27,Late
TR1886,T090,D042,R006,2026-01-31 09:01:34.537987,611,153.59,4.96,10.23,10.29,On Time
TR1887,T028,D001,R006,2026-06-07 09:01:34.538987,577,183.61,4.68,11.86,11.92,On Time
TR1888,T091,D025,R005,2026-07-17 09:01:34.540987,613,203.61,4.74,9.37,10.9,On Time
TR1889,T055,D003,R002,2026-08-17 09:01:34.542985,257,62.5,2.57,5.33,4.51,Late
TR1890,T066,D028,R006,2026-01-01 09:01:34.543980,589,232.59,5.46,9.85,11.42,On Time
TR1891,T042,D026,R002,2026-08-13 09:01:34.545987,282,78.82,2.46,5.64,5.73,On Time
TR1892,T073,D049,R005,2025-12-28 09:01:34.547529,602,135.33,5.61,11.29,10.62,Late
TR1893,T012,D018,R002,2026-08-10 09:01:34.549620,268,61.68,2.48,6.17,4.95,Late
TR1894,T056,D050,R002,2026-07-01 09:01:34.551620,284,93.0,2.4,6.6,5.49,Late
TR1895,T010,D025,R004,2025-09-27 09:01:34.552621,345,90.89,3.21,7.31,6.89,Late
TR1896,T056,D050,R005,2026-03-01 09:01:34.554621,653,256.79,2.08,10.38,12.18,On Time
TR1897,T029,D003,R004,2025-10-06 09:01:34.556620,354,105.54,3.26,6.8,7.24,On Time
TR1898,T069,D044,R001,2026-03-19 09:01:34.557620,576,151.29,5.37,14.14,12.0,Late
TR1899,T092,D018,R005,2026-04-12 09:01:34.559619,652,178.45,2.78,12.39,13.63,On Time
TR1900,T004,D007,R003,2025-12-14 09:01:34.561620,394,106.38,2.66,7.93,6.83,Late
TR1901,T009,D039,R001,2026-06-05 09:01:34.562620,567,133.69,3.14,10.71,9.62,Late
TR1902,T055,D003,R008,2026-09-03 09:01:34.565311,281,94.74,2.13,5.54,4.78,Late
TR1903,T057,D012,R007,2026-06-02 09:01:34.567311,683,163.86,3.92,13.86,13.49,Late
TR1904,T058,D043,R004,2026-07-15 09:01:34.568312,362,109.75,2.15,7.55,7.53,Late
TR1905,T023,D004,R004,2026-06-01 09:01:34.570312,366,84.59,2.2,5.89,6.55,On Time
TR1906,T063,D007,R004,2026-06-11 09:01:34.572311,381,102.7,2.34,6.61,6.77,On Time
TR1907,T012,D018,R008,2026-01-26 09:01:34.574311,315,89.65,2.02,6.36,6.04,Late
TR1908,T049,D007,R007,2026-03-16 09:01:34.575311,727,217.66,6.79,10.89,12.23,On Time
TR1909,T009,D039,R005,2025-09-22 09:01:34.577312,624,142.08,2.36,10.73,11.39,On Time
TR1910,T083,D025,R004,2026-04-29 09:01:34.579312,385,117.4,3.2,9.09,7.39,Late
TR1911,T042,D026,R006,2026-07-13 09:01:34.581573,568,204.21,4.05,12.53,11.65,Late
TR1912,T018,D036,R003,2026-06-01 09:01:34.583569,404,117.45,3.65,9.64,8.86,Late
